DNR_ID,site,date,sizeRange,percent
62-0011,201,2013-05-09T00:00:00Z,200_233,0
62-0016,201,2013-05-09T00:00:00Z,200_233,0
62-0002,207,2013-05-08T00:00:00Z,200_233,0
02-0003,204,2013-05-07T00:00:00Z,200_233,0
62-0061,208,2013-05-07T00:00:00Z,200_233,0
62-0073,201,2013-05-07T00:00:00Z,200_233,0
62-0075-01,202,2013-05-07T00:00:00Z,200_233,0
62-0048,201,2013-05-06T00:00:00Z,200_233,0
62-0054,101,2013-05-06T00:00:00Z,200_233,0
62-0056,212,2013-05-06T00:00:00Z,200_233,0
62-0082,201,2013-05-06T00:00:00Z,200_233,0
62-0013,201,2013-05-03T00:00:00Z,200_233,0
62-0055,201,2013-05-03T00:00:00Z,200_233,0
62-0057,401,2013-05-02T00:00:00Z,200_233,0
62-0078,204,2013-05-02T00:00:00Z,200_233,0
62-0067,202,2013-05-01T00:00:00Z,200_233,0
62-0083,204,2013-05-01T00:00:00Z,200_233,0
62-0039,201,2012-09-26T00:00:00Z,200_233,0
62-0071,201,2012-09-26T00:00:00Z,200_233,0
62-0047,201,2012-09-25T00:00:00Z,200_233,0
62-0225,201,2012-09-25T00:00:00Z,200_233,0
62-0006,202,2012-09-24T00:00:00Z,200_233,0
62-0007,203,2012-09-24T00:00:00Z,200_233,0
62-0010,401,2012-09-24T00:00:00Z,200_233,0
62-0012,201,2012-09-20T00:00:00Z,200_233,0
62-0013,201,2012-09-20T00:00:00Z,200_233,0
62-0001,202,2012-09-19T00:00:00Z,200_233,0
62-0011,201,2012-09-19T00:00:00Z,200_233,0
62-0016,201,2012-09-19T00:00:00Z,200_233,0
82-0167,234,2012-09-18T00:00:00Z,200_233,0
02-0003,204,2012-09-17T00:00:00Z,200_233,0
62-0002,207,2012-09-17T00:00:00Z,200_233,0
62-0061,208,2012-09-14T00:00:00Z,200_233,0
62-0073,201,2012-09-14T00:00:00Z,200_233,0
62-0075-01,202,2012-09-14T00:00:00Z,200_233,0
62-0048,201,2012-09-13T00:00:00Z,200_233,0
62-0055,201,2012-09-13T00:00:00Z,200_233,0
62-0054,101,2012-09-12T00:00:00Z,200_233,0
62-0231,201,2012-09-12T00:00:00Z,200_233,0
62-0056,212,2012-09-11T00:00:00Z,200_233,0
62-0057,401,2012-09-11T00:00:00Z,200_233,0
62-0078,204,2012-09-11T00:00:00Z,200_233,0
62-0082,201,2012-09-11T00:00:00Z,200_233,0
62-0067,202,2012-09-10T00:00:00Z,200_233,0
62-0083,204,2012-09-10T00:00:00Z,200_233,0
62-0039,201,2012-09-07T00:00:00Z,200_233,0
62-0047,201,2012-09-07T00:00:00Z,200_233,0
62-0071,201,2012-09-07T00:00:00Z,200_233,0
62-0225,201,2012-09-07T00:00:00Z,200_233,0
62-0006,202,2012-09-04T00:00:00Z,200_233,0
62-0007,203,2012-09-04T00:00:00Z,200_233,0
62-0010,401,2012-09-04T00:00:00Z,200_233,0
62-0012,201,2012-08-31T00:00:00Z,200_233,0
62-0013,201,2012-08-31T00:00:00Z,200_233,0
62-0001,202,2012-08-29T00:00:00Z,200_233,0
62-0011,201,2012-08-29T00:00:00Z,200_233,0
62-0016,201,2012-08-29T00:00:00Z,200_233,0
82-0167,234,2012-08-28T00:00:00Z,200_233,0
02-0003,204,2012-08-27T00:00:00Z,200_233,0
62-0002,207,2012-08-27T00:00:00Z,200_233,0
62-0061,208,2012-08-24T00:00:00Z,200_233,0
62-0073,201,2012-08-24T00:00:00Z,200_233,0
62-0075-01,202,2012-08-24T00:00:00Z,200_233,0
62-0048,201,2012-08-23T00:00:00Z,200_233,0
62-0055,201,2012-08-23T00:00:00Z,200_233,0
62-0231,201,2012-08-23T00:00:00Z,200_233,0
62-0054,101,2012-08-22T00:00:00Z,200_233,0
62-0056,212,2012-08-22T00:00:00Z,200_233,0
62-0082,201,2012-08-22T00:00:00Z,200_233,0
62-0057,401,2012-08-21T00:00:00Z,200_233,0
62-0078,204,2012-08-21T00:00:00Z,200_233,0
62-0067,201,2012-08-20T00:00:00Z,200_233,0
62-0083,204,2012-08-20T00:00:00Z,200_233,0
62-0039,201,2012-08-16T00:00:00Z,200_233,0
62-0071,201,2012-08-16T00:00:00Z,200_233,0
62-0047,201,2012-08-15T00:00:00Z,200_233,0
62-0225,201,2012-08-15T00:00:00Z,200_233,0
62-0006,202,2012-08-14T00:00:00Z,200_233,0
62-0007,203,2012-08-14T00:00:00Z,200_233,0
62-0010,401,2012-08-14T00:00:00Z,200_233,0
62-0012,201,2012-08-14T00:00:00Z,200_233,0
62-0013,201,2012-08-14T00:00:00Z,200_233,0
62-0001,202,2012-08-13T00:00:00Z,200_233,0
62-0011,201,2012-08-13T00:00:00Z,200_233,0
62-0016,201,2012-08-13T00:00:00Z,200_233,0
82-0167,234,2012-08-10T00:00:00Z,200_233,0
02-0003,204,2012-08-08T00:00:00Z,200_233,0
62-0002,207,2012-08-08T00:00:00Z,200_233,0
62-0061,208,2012-08-07T00:00:00Z,200_233,0
62-0073,201,2012-08-07T00:00:00Z,200_233,0
62-0075-01,202,2012-08-07T00:00:00Z,200_233,0
62-0048,201,2012-08-06T00:00:00Z,200_233,0
62-0054,101,2012-08-06T00:00:00Z,200_233,0
62-0055,201,2012-08-06T00:00:00Z,200_233,0
62-0231,201,2012-08-06T00:00:00Z,200_233,0
62-0056,212,2012-08-03T00:00:00Z,200_233,0
62-0082,201,2012-08-03T00:00:00Z,200_233,0
62-0057,401,2012-08-02T00:00:00Z,200_233,0
62-0067,202,2012-08-02T00:00:00Z,200_233,0
62-0078,204,2012-08-02T00:00:00Z,200_233,0
62-0083,204,2012-08-02T00:00:00Z,200_233,0
62-0039,201,2012-08-01T00:00:00Z,200_233,0
62-0071,201,2012-08-01T00:00:00Z,200_233,0
62-0047,201,2012-07-31T00:00:00Z,200_233,0
62-0225,201,2012-07-31T00:00:00Z,200_233,0
62-0006,202,2012-07-30T00:00:00Z,200_233,0
62-0007,203,2012-07-30T00:00:00Z,200_233,0
62-0010,401,2012-07-30T00:00:00Z,200_233,0
62-0012,201,2012-07-27T00:00:00Z,200_233,0
62-0013,201,2012-07-27T00:00:00Z,200_233,0
62-0001,202,2012-07-26T00:00:00Z,200_233,0
62-0011,201,2012-07-26T00:00:00Z,200_233,0
62-0016,201,2012-07-26T00:00:00Z,200_233,0
82-0167,234,2012-07-25T00:00:00Z,200_233,0
02-0003,204,2012-07-24T00:00:00Z,200_233,0
62-0002,207,2012-07-24T00:00:00Z,200_233,0
62-0061,208,2012-07-23T00:00:00Z,200_233,0
62-0073,201,2012-07-23T00:00:00Z,200_233,0
62-0075-01,202,2012-07-23T00:00:00Z,200_233,0
62-0048,201,2012-07-20T00:00:00Z,200_233,0
62-0054,101,2012-07-20T00:00:00Z,200_233,0
62-0055,201,2012-07-20T00:00:00Z,200_233,0
62-0231,201,2012-07-20T00:00:00Z,200_233,0
62-0056,212,2012-07-19T00:00:00Z,200_233,0
62-0082,201,2012-07-19T00:00:00Z,200_233,0
62-0057,401,2012-07-18T00:00:00Z,200_233,0
62-0078,204,2012-07-18T00:00:00Z,200_233,0
62-0067,202,2012-07-17T00:00:00Z,200_233,0
62-0083,204,2012-07-17T00:00:00Z,200_233,0
62-0039,201,2012-07-16T00:00:00Z,200_233,0
62-0047,201,2012-07-13T00:00:00Z,200_233,0
62-0225,201,2012-07-13T00:00:00Z,200_233,0
62-0071,201,2012-07-12T00:00:00Z,200_233,0
62-0006,202,2012-07-11T00:00:00Z,200_233,0
62-0007,203,2012-07-11T00:00:00Z,200_233,0
62-0010,401,2012-07-11T00:00:00Z,200_233,0
62-0012,201,2012-07-10T00:00:00Z,200_233,0
62-0013,201,2012-07-10T00:00:00Z,200_233,0
62-0001,202,2012-07-09T00:00:00Z,200_233,0
62-0011,201,2012-07-09T00:00:00Z,200_233,0
62-0016,201,2012-07-09T00:00:00Z,200_233,0
82-0167,234,2012-07-05T00:00:00Z,200_233,0
62-0002,207,2012-07-03T00:00:00Z,200_233,0
02-0003,204,2012-07-02T00:00:00Z,200_233,0
62-0061,208,2012-07-02T00:00:00Z,200_233,0
62-0073,201,2012-07-02T00:00:00Z,200_233,0
62-0075-01,202,2012-07-02T00:00:00Z,200_233,0
62-0048,201,2012-06-29T00:00:00Z,200_233,0
62-0054,101,2012-06-29T00:00:00Z,200_233,3.571428571428571
62-0055,201,2012-06-29T00:00:00Z,200_233,0
62-0231,201,2012-06-29T00:00:00Z,200_233,0
62-0056,212,2012-06-28T00:00:00Z,200_233,0
62-0057,401,2012-06-28T00:00:00Z,200_233,0
62-0078,204,2012-06-28T00:00:00Z,200_233,0
62-0082,201,2012-06-28T00:00:00Z,200_233,0
62-0039,201,2012-06-26T00:00:00Z,200_233,0
62-0067,202,2012-06-26T00:00:00Z,200_233,0
62-0071,201,2012-06-26T00:00:00Z,200_233,0
62-0083,204,2012-06-26T00:00:00Z,200_233,0
62-0047,201,2012-06-25T00:00:00Z,200_233,0
62-0225,201,2012-06-25T00:00:00Z,200_233,0
62-0006,202,2012-06-22T00:00:00Z,200_233,0
62-0007,203,2012-06-22T00:00:00Z,200_233,0
62-0010,401,2012-06-22T00:00:00Z,200_233,0
62-0013,201,2012-06-21T00:00:00Z,200_233,0
62-0001,202,2012-06-20T00:00:00Z,200_233,0
62-0011,201,2012-06-20T00:00:00Z,200_233,0
62-0016,201,2012-06-20T00:00:00Z,200_233,0
82-0167,234,2012-06-19T00:00:00Z,200_233,0
62-0002,207,2012-06-18T00:00:00Z,200_233,0
02-0003,204,2012-06-15T00:00:00Z,200_233,0
62-0061,208,2012-06-15T00:00:00Z,200_233,8.333333333333332
62-0073,201,2012-06-14T00:00:00Z,200_233,0
62-0075-01,202,2012-06-14T00:00:00Z,200_233,0
62-0056,212,2012-06-13T00:00:00Z,200_233,0
62-0082,201,2012-06-13T00:00:00Z,200_233,0
62-0231,201,2012-06-13T00:00:00Z,200_233,0
62-0012,201,2012-06-12T00:00:00Z,200_233,0
62-0048,201,2012-06-12T00:00:00Z,200_233,0
62-0054,101,2012-06-12T00:00:00Z,200_233,0
62-0055,201,2012-06-12T00:00:00Z,200_233,0
62-0057,401,2012-06-06T00:00:00Z,200_233,0
62-0078,204,2012-06-06T00:00:00Z,200_233,0
62-0067,202,2012-06-05T00:00:00Z,200_233,0
62-0083,204,2012-06-05T00:00:00Z,200_233,0
62-0039,201,2012-05-31T00:00:00Z,200_233,0
62-0047,201,2012-05-31T00:00:00Z,200_233,0
62-0071,201,2012-05-31T00:00:00Z,200_233,0
62-0225,201,2012-05-31T00:00:00Z,200_233,0
62-0006,202,2012-05-30T00:00:00Z,200_233,0
62-0007,203,2012-05-30T00:00:00Z,200_233,0
62-0010,401,2012-05-30T00:00:00Z,200_233,0
62-0012,201,2012-05-30T00:00:00Z,200_233,0
62-0013,201,2012-05-30T00:00:00Z,200_233,0
62-0001,202,2012-05-29T00:00:00Z,200_233,0
62-0011,201,2012-05-29T00:00:00Z,200_233,0
62-0016,201,2012-05-29T00:00:00Z,200_233,0
62-0002,207,2012-05-25T00:00:00Z,200_233,0
82-0167,234,2012-05-25T00:00:00Z,200_233,0
02-0003,204,2012-05-21T00:00:00Z,200_233,0
62-0061,208,2012-05-21T00:00:00Z,200_233,0
62-0073,201,2012-05-21T00:00:00Z,200_233,0
62-0075-01,202,2012-05-21T00:00:00Z,200_233,0
62-0054,101,2012-05-18T00:00:00Z,200_233,0
62-0056,212,2012-05-18T00:00:00Z,200_233,0
62-0082,201,2012-05-18T00:00:00Z,200_233,0
62-0048,201,2012-05-16T00:00:00Z,200_233,0
62-0055,201,2012-05-16T00:00:00Z,200_233,0
62-0231,201,2012-05-16T00:00:00Z,200_233,0
62-0057,401,2012-05-15T00:00:00Z,200_233,0
62-0075-01,202,2012-05-15T00:00:00Z,200_233,0
62-0078,204,2012-05-15T00:00:00Z,200_233,0
62-0083,204,2012-05-15T00:00:00Z,200_233,0
62-0039,201,2012-05-14T00:00:00Z,200_233,0
62-0047,201,2012-05-14T00:00:00Z,200_233,0
62-0071,201,2012-05-14T00:00:00Z,200_233,0
62-0225,201,2012-05-14T00:00:00Z,200_233,0
62-0006,202,2012-05-11T00:00:00Z,200_233,0
62-0007,203,2012-05-11T00:00:00Z,200_233,1.4598540145985401
62-0010,401,2012-05-11T00:00:00Z,200_233,0
62-0001,202,2012-05-09T00:00:00Z,200_233,0
62-0011,201,2012-05-09T00:00:00Z,200_233,0
62-0012,201,2012-05-09T00:00:00Z,200_233,0
62-0013,201,2012-05-09T00:00:00Z,200_233,0
62-0016,201,2012-05-09T00:00:00Z,200_233,0
62-0002,207,2012-05-08T00:00:00Z,200_233,0
82-0167,234,2012-05-08T00:00:00Z,200_233,0
02-0003,204,2012-05-07T00:00:00Z,200_233,0
62-0061,208,2012-05-07T00:00:00Z,200_233,0
62-0073,201,2012-05-07T00:00:00Z,200_233,0
62-0075-01,202,2012-05-07T00:00:00Z,200_233,0
62-0048,201,2012-05-02T00:00:00Z,200_233,0
62-0054,101,2012-05-02T00:00:00Z,200_233,0
62-0055,201,2012-05-02T00:00:00Z,200_233,0
62-0056,212,2012-05-02T00:00:00Z,200_233,0
62-0082,201,2012-05-02T00:00:00Z,200_233,0
62-0231,201,2012-05-02T00:00:00Z,200_233,0
62-0057,401,2012-05-01T00:00:00Z,200_233,0
62-0067,202,2012-05-01T00:00:00Z,200_233,0
62-0078,204,2012-05-01T00:00:00Z,200_233,0
62-0083,204,2012-05-01T00:00:00Z,200_233,0
62-0047,201,2011-09-28T00:00:00Z,200_233,0
62-0225,201,2011-09-28T00:00:00Z,200_233,0
62-0054,101,2011-09-15T00:00:00Z,200_233,0
62-0231,201,2011-09-15T00:00:00Z,200_233,0
62-0055,201,2011-09-14T00:00:00Z,200_233,0
62-0047,201,2011-09-09T00:00:00Z,200_233,0
62-0225,201,2011-09-09T00:00:00Z,200_233,0
62-0054,101,2011-08-25T00:00:00Z,200_233,0
62-0231,201,2011-08-25T00:00:00Z,200_233,0
62-0055,201,2011-08-24T00:00:00Z,200_233,0
62-0047,201,2011-08-19T00:00:00Z,200_233,0
62-0225,201,2011-08-19T00:00:00Z,200_233,0
62-0054,101,2011-08-08T00:00:00Z,200_233,0
62-0231,201,2011-08-08T00:00:00Z,200_233,0
62-0055,201,2011-08-04T00:00:00Z,200_233,0
62-0047,201,2011-08-01T00:00:00Z,200_233,0
62-0225,201,2011-08-01T00:00:00Z,200_233,0
62-0054,101,2011-07-18T00:00:00Z,200_233,0
62-0231,201,2011-07-18T00:00:00Z,200_233,0
62-0055,201,2011-07-15T00:00:00Z,200_233,0
62-0047,201,2011-07-12T00:00:00Z,200_233,0
62-0225,201,2011-07-12T00:00:00Z,200_233,0
62-0054,101,2011-06-28T00:00:00Z,200_233,6.66666666666667
62-0231,201,2011-06-28T00:00:00Z,200_233,0
62-0055,201,2011-06-27T00:00:00Z,200_233,0
62-0047,201,2011-06-23T00:00:00Z,200_233,0
62-0225,201,2011-06-23T00:00:00Z,200_233,0
62-0054,101,2011-06-07T00:00:00Z,200_233,0
62-0231,201,2011-06-07T00:00:00Z,200_233,0
62-0055,201,2011-06-06T00:00:00Z,200_233,0
62-0047,201,2011-06-03T00:00:00Z,200_233,0
62-0225,201,2011-06-03T00:00:00Z,200_233,0
62-0054,101,2011-05-20T00:00:00Z,200_233,0
62-0231,201,2011-05-20T00:00:00Z,200_233,0
62-0055,201,2011-05-19T00:00:00Z,200_233,0
62-0054,101,2011-05-03T00:00:00Z,200_233,0
62-0231,201,2011-05-03T00:00:00Z,200_233,0
62-0055,201,2011-05-02T00:00:00Z,200_233,0
62-0047,5401,2010-09-28T00:00:00Z,200_233,0
62-0054,5401,2010-09-15T00:00:00Z,200_233,0
62-0231,5401,2010-09-15T00:00:00Z,200_233,0
62-0055,5401,2010-09-14T00:00:00Z,200_233,0
62-0047,5401,2010-09-10T00:00:00Z,200_233,0
62-0054,5401,2010-08-25T00:00:00Z,200_233,0
62-0231,5401,2010-08-25T00:00:00Z,200_233,0
62-0055,5401,2010-08-24T00:00:00Z,200_233,0
62-0047,5401,2010-08-19T00:00:00Z,200_233,0
62-0054,5401,2010-08-04T00:00:00Z,200_233,0
62-0231,5401,2010-08-04T00:00:00Z,200_233,0
62-0055,5401,2010-08-03T00:00:00Z,200_233,0
62-0047,5401,2010-07-30T00:00:00Z,200_233,0
62-0054,5401,2010-07-16T00:00:00Z,200_233,0
62-0231,5401,2010-07-16T00:00:00Z,200_233,0
62-0055,5401,2010-07-15T00:00:00Z,200_233,0
62-0047,5401,2010-07-13T00:00:00Z,200_233,0
62-0054,5401,2010-06-25T00:00:00Z,200_233,2.10526315789474
62-0231,5401,2010-06-25T00:00:00Z,200_233,0
62-0055,5401,2010-06-24T00:00:00Z,200_233,0
62-0047,5401,2010-06-22T00:00:00Z,200_233,0
62-0054,5401,2010-06-09T00:00:00Z,200_233,1.88679245283019
62-0231,5401,2010-06-09T00:00:00Z,200_233,0
62-0055,5401,2010-06-08T00:00:00Z,200_233,0
62-0047,5401,2010-06-04T00:00:00Z,200_233,0
62-0054,5401,2010-05-21T00:00:00Z,200_233,4.65116279069767
62-0231,5401,2010-05-21T00:00:00Z,200_233,0
62-0055,5401,2010-05-20T00:00:00Z,200_233,0
62-0047,5401,2010-05-18T00:00:00Z,200_233,0
62-0054,5401,2010-05-05T00:00:00Z,200_233,0
62-0231,5401,2010-05-05T00:00:00Z,200_233,0
62-0055,5401,2010-05-04T00:00:00Z,200_233,0
62-0047,5401,2009-09-30T00:00:00Z,200_233,0
62-0054,5401,2009-09-15T00:00:00Z,200_233,0
62-0231,5401,2009-09-15T00:00:00Z,200_233,0
62-0055,5401,2009-09-14T00:00:00Z,200_233,0
62-0047,5401,2009-09-10T00:00:00Z,200_233,0
62-0054,5401,2009-08-26T00:00:00Z,200_233,0
62-0231,5401,2009-08-26T00:00:00Z,200_233,0
62-0055,5401,2009-08-25T00:00:00Z,200_233,0
62-0047,5401,2009-08-21T00:00:00Z,200_233,0
62-0054,5401,2009-08-10T00:00:00Z,200_233,0
62-0231,5401,2009-08-10T00:00:00Z,200_233,0
62-0055,5401,2009-08-07T00:00:00Z,200_233,0
62-0047,5401,2009-08-05T00:00:00Z,200_233,0
62-0054,5401,2009-07-23T00:00:00Z,200_233,0
62-0231,5401,2009-07-23T00:00:00Z,200_233,0
62-0055,5401,2009-07-22T00:00:00Z,200_233,0
62-0047,5401,2009-07-20T00:00:00Z,200_233,0
62-0054,5401,2009-07-08T00:00:00Z,200_233,0
62-0231,5401,2009-07-08T00:00:00Z,200_233,0
62-0055,5401,2009-07-06T00:00:00Z,200_233,0
62-0047,5401,2009-07-01T00:00:00Z,200_233,0
62-0054,5401,2009-06-17T00:00:00Z,200_233,0
62-0231,5401,2009-06-17T00:00:00Z,200_233,0
62-0055,5401,2009-06-16T00:00:00Z,200_233,0
62-0047,5401,2009-06-12T00:00:00Z,200_233,0
62-0054,5401,2009-05-28T00:00:00Z,200_233,15.6862745098039
62-0231,5401,2009-05-28T00:00:00Z,200_233,0
62-0055,5401,2009-05-27T00:00:00Z,200_233,0
62-0047,5401,2009-05-21T00:00:00Z,200_233,0
62-0231,5401,2009-05-05T00:00:00Z,200_233,0
62-0055,5401,2009-05-04T00:00:00Z,200_233,0
62-0054,5401,2008-09-30T00:00:00Z,200_233,0
62-0055,5401,2008-09-30T00:00:00Z,200_233,20
62-0047,5401,2008-09-26T00:00:00Z,200_233,NA
62-0054,5401,2008-09-10T00:00:00Z,200_233,0
62-0231,5401,2008-09-10T00:00:00Z,200_233,1.96078431372549
62-0055,5401,2008-09-09T00:00:00Z,200_233,NA
62-0047,5401,2008-09-05T00:00:00Z,200_233,NA
62-0054,5401,2008-08-20T00:00:00Z,200_233,0
62-0231,5401,2008-08-20T00:00:00Z,200_233,0
62-0047,5401,2008-08-18T00:00:00Z,200_233,0
62-0055,5401,2008-08-15T00:00:00Z,200_233,0
62-0054,5401,2008-07-31T00:00:00Z,200_233,0
62-0055,5401,2008-07-28T00:00:00Z,200_233,0
62-0047,5401,2008-07-24T00:00:00Z,200_233,0
62-0054,5401,2008-07-08T00:00:00Z,200_233,0
62-0231,5401,2008-07-08T00:00:00Z,200_233,0
62-0055,5401,2008-07-07T00:00:00Z,200_233,0
62-0047,5401,2008-07-03T00:00:00Z,200_233,0
62-0054,5401,2008-06-18T00:00:00Z,200_233,7.14285714285714
62-0231,5401,2008-06-18T00:00:00Z,200_233,0
62-0055,5401,2008-06-17T00:00:00Z,200_233,0
62-0047,5401,2008-06-16T00:00:00Z,200_233,0
62-0054,5401,2008-06-02T00:00:00Z,200_233,0
62-0231,5401,2008-06-02T00:00:00Z,200_233,0
62-0055,5401,2008-05-29T00:00:00Z,200_233,0
62-0047,5401,2008-05-27T00:00:00Z,200_233,0
62-0054,5401,2008-05-06T00:00:00Z,200_233,0
62-0055,5401,2008-05-06T00:00:00Z,200_233,NA
62-0231,5401,2008-05-06T00:00:00Z,200_233,0
62-0054,5401,2007-09-26T00:00:00Z,200_233,4.76190476190476
62-0055,5401,2007-09-26T00:00:00Z,200_233,0
62-0231,5401,2007-09-26T00:00:00Z,200_233,0
62-0047,5401,2007-09-19T00:00:00Z,200_233,0
62-0054,5401,2007-09-05T00:00:00Z,200_233,0
62-0055,5401,2007-09-05T00:00:00Z,200_233,0
62-0231,5401,2007-09-05T00:00:00Z,200_233,0
62-0054,5401,2007-08-15T00:00:00Z,200_233,0
62-0055,5401,2007-08-15T00:00:00Z,200_233,0
62-0231,5401,2007-08-15T00:00:00Z,200_233,0
62-0054,5401,2007-07-30T00:00:00Z,200_233,0
62-0231,5401,2007-07-30T00:00:00Z,200_233,0
62-0047,5401,2007-07-26T00:00:00Z,200_233,NA
62-0054,5401,2007-07-10T00:00:00Z,200_233,0
62-0231,5401,2007-07-10T00:00:00Z,200_233,0
62-0055,5401,2007-07-09T00:00:00Z,200_233,0
62-0047,5401,2007-07-03T00:00:00Z,200_233,0
62-0054,5401,2007-06-21T00:00:00Z,200_233,0
62-0231,5401,2007-06-21T00:00:00Z,200_233,0
62-0055,5401,2007-06-20T00:00:00Z,200_233,0
62-0047,5401,2007-06-18T00:00:00Z,200_233,0
62-0054,5401,2007-06-04T00:00:00Z,200_233,0
62-0055,5401,2007-06-04T00:00:00Z,200_233,0
62-0231,5401,2007-06-04T00:00:00Z,200_233,0
62-0047,5401,2007-06-01T00:00:00Z,200_233,0
62-0054,5401,2007-05-04T00:00:00Z,200_233,0
62-0055,5401,2007-05-03T00:00:00Z,200_233,0
62-0054,5401,2006-09-28T00:00:00Z,200_233,0
62-0231,5401,2006-09-28T00:00:00Z,200_233,0
62-0055,5401,2006-09-27T00:00:00Z,200_233,0
62-0047,5401,2006-09-21T00:00:00Z,200_233,0
62-0054,5401,2006-09-07T00:00:00Z,200_233,0
62-0055,5401,2006-09-07T00:00:00Z,200_233,NA
62-0231,5401,2006-09-07T00:00:00Z,200_233,0
62-0047,5401,2006-09-05T00:00:00Z,200_233,0
62-0054,5401,2006-08-21T00:00:00Z,200_233,0
62-0231,5401,2006-08-21T00:00:00Z,200_233,0
62-0055,5401,2006-08-18T00:00:00Z,200_233,NA
62-0047,5401,2006-08-16T00:00:00Z,200_233,NA
62-0054,5401,2006-07-31T00:00:00Z,200_233,0
62-0055,5401,2006-07-28T00:00:00Z,200_233,0
62-0047,5401,2006-07-26T00:00:00Z,200_233,0
62-0054,5401,2006-07-06T00:00:00Z,200_233,0
62-0055,5401,2006-07-06T00:00:00Z,200_233,0
62-0047,5401,2006-06-30T00:00:00Z,200_233,0
62-0054,5401,2006-06-15T00:00:00Z,200_233,0
62-0055,5401,2006-06-14T00:00:00Z,200_233,0
62-0231,5401,2006-06-14T00:00:00Z,200_233,0
62-0047,5401,2006-06-12T00:00:00Z,200_233,0
62-0055,5401,2006-05-24T00:00:00Z,200_233,0
62-0054,5401,2006-05-23T00:00:00Z,200_233,0
62-0055,5401,2006-05-03T00:00:00Z,200_233,0
62-0054,5401,2006-04-25T00:00:00Z,200_233,NA
62-0054,5401,2005-11-02T00:00:00Z,200_233,0
62-0054,5401,2005-09-30T00:00:00Z,200_233,0
62-0231,5401,2005-09-30T00:00:00Z,200_233,0
62-0054,5401,2005-09-09T00:00:00Z,200_233,0
62-0055,5401,2005-09-09T00:00:00Z,200_233,0
62-0231,5401,2005-09-09T00:00:00Z,200_233,0
62-0054,5401,2005-08-19T00:00:00Z,200_233,0
62-0231,5401,2005-08-19T00:00:00Z,200_233,0
62-0047,5401,2005-08-15T00:00:00Z,200_233,0
62-0054,5401,2005-08-01T00:00:00Z,200_233,0
62-0055,5401,2005-08-01T00:00:00Z,200_233,NA
62-0231,5401,2005-08-01T00:00:00Z,200_233,0
62-0047,5401,2005-07-29T00:00:00Z,200_233,NA
62-0055,5401,2005-07-22T00:00:00Z,200_233,NA
62-0047,5401,2005-07-19T00:00:00Z,200_233,0
62-0054,5401,2005-07-07T00:00:00Z,200_233,0
62-0231,5401,2005-07-07T00:00:00Z,200_233,0
62-0055,5401,2005-07-06T00:00:00Z,200_233,0
62-0047,5401,2005-07-05T00:00:00Z,200_233,0
62-0054,5401,2005-06-14T00:00:00Z,200_233,0
62-0055,5401,2005-06-14T00:00:00Z,200_233,0
62-0231,5401,2005-06-14T00:00:00Z,200_233,0
62-0047,5401,2005-06-13T00:00:00Z,200_233,0
62-0054,5401,2005-05-26T00:00:00Z,200_233,0
62-0055,5401,2005-05-26T00:00:00Z,200_233,0
62-0231,5401,2005-05-26T00:00:00Z,200_233,0
62-0047,5401,2005-05-25T00:00:00Z,200_233,0
62-0055,5401,2005-05-04T00:00:00Z,200_233,0
62-0054,5401,2005-05-02T00:00:00Z,200_233,0
62-0047,5401,2004-09-24T00:00:00Z,200_233,0
62-0054,5401,2004-09-08T00:00:00Z,200_233,0
62-0231,5401,2004-09-08T00:00:00Z,200_233,0
62-0055,5401,2004-09-07T00:00:00Z,200_233,0
62-0047,5401,2004-09-01T00:00:00Z,200_233,0
62-0054,5401,2004-08-18T00:00:00Z,200_233,0
62-0231,5401,2004-08-18T00:00:00Z,200_233,0
62-0047,5401,2004-08-17T00:00:00Z,200_233,0
62-0055,5401,2004-08-16T00:00:00Z,200_233,0
62-0054,5401,2004-07-28T00:00:00Z,200_233,0
62-0231,5401,2004-07-28T00:00:00Z,200_233,0
62-0047,5401,2004-07-23T00:00:00Z,200_233,0
62-0054,5401,2004-07-13T00:00:00Z,200_233,0
62-0231,5401,2004-07-13T00:00:00Z,200_233,0
62-0055,5401,2004-07-07T00:00:00Z,200_233,0
62-0047,5401,2004-07-06T00:00:00Z,200_233,0
62-0047,5401,2004-06-17T00:00:00Z,200_233,0
62-0054,5401,2004-06-16T00:00:00Z,200_233,0
62-0231,5401,2004-06-16T00:00:00Z,200_233,0
62-0054,5401,2004-05-25T00:00:00Z,200_233,0
62-0055,5401,2004-05-25T00:00:00Z,200_233,0
62-0231,5401,2004-05-25T00:00:00Z,200_233,0
62-0047,5401,2004-05-19T00:00:00Z,200_233,0
62-0054,5401,2004-05-05T00:00:00Z,200_233,0
62-0055,5401,2004-05-04T00:00:00Z,200_233,0
62-0231,5401,2004-05-04T00:00:00Z,200_233,0
62-0054,5401,2003-09-29T00:00:00Z,200_233,0
62-0231,5401,2003-09-29T00:00:00Z,200_233,NA
62-0055,5401,2003-09-25T00:00:00Z,200_233,0
62-0047,5401,2003-09-17T00:00:00Z,200_233,0
62-0054,5401,2003-09-08T00:00:00Z,200_233,0
62-0231,5401,2003-09-08T00:00:00Z,200_233,0
62-0055,5401,2003-09-05T00:00:00Z,200_233,NA
62-0054,5401,2003-08-21T00:00:00Z,200_233,0
62-0055,5401,2003-08-21T00:00:00Z,200_233,0
